task_id,task_type,zone,created_at,sla_tier,sla_deadline,status,duration_mins,dwell_time_mins,completed_at,appointment_id,assigned_worker,priority_score
TSK-0006254,unload,B,2026-04-27 18:11,standard,2026-04-28 02:11,completed,22,34,2026-04-27 18:45,APT-001787,WKR-060,
TSK-0006255,putaway,B,2026-04-27 18:14,critical,2026-04-27 20:14,exception,14,270,,APT-001787,WKR-037,
TSK-0006256,QC,B,2026-04-27 18:58,standard,2026-04-28 02:58,completed,18,22,2026-04-27 19:20,APT-001787,WKR-020,
TSK-0006257,putaway,B,2026-04-27 20:45,urgent,2026-04-28 00:45,completed,10,11,2026-04-27 20:56,APT-001788,WKR-041,
TSK-0006258,QC,D,2026-04-27 22:00,urgent,2026-04-28 02:00,completed,15,36,2026-04-27 22:36,APT-001788,WKR-016,
TSK-0006259,QC,D,2026-04-27 21:28,urgent,2026-04-28 01:28,completed,7,21,2026-04-27 21:49,APT-001788,WKR-003,
TSK-0006260,pick,A,2026-04-27 22:40,urgent,2026-04-28 02:40,completed,7,12,2026-04-27 22:52,APT-001788,WKR-058,
TSK-0006261,unload,C,2026-04-27 13:00,urgent,2026-04-27 17:00,completed,24,32,2026-04-27 13:32,APT-001789,WKR-013,
TSK-0006262,replenishment,A,2026-04-27 13:54,urgent,2026-04-27 17:54,completed,13,21,2026-04-27 14:15,APT-001789,WKR-031,
TSK-0006263,QC,A,2026-04-27 13:06,standard,2026-04-27 21:06,completed,12,20,2026-04-27 13:26,APT-001789,WKR-014,
TSK-0006264,QC,C,2026-04-27 13:50,economy,2026-04-28 13:50,completed,17,26,2026-04-27 14:16,APT-001789,WKR-016,
TSK-0006265,cycle-count,A,2026-04-27 12:25,standard,2026-04-27 20:25,pending,16,86,,APT-001789,WKR-029,
TSK-0006266,putaway,D,2026-04-27 08:45,standard,2026-04-27 16:45,completed,14,29,2026-04-27 09:14,APT-001790,WKR-055,
TSK-0006267,pick,D,2026-04-27 09:03,urgent,2026-04-27 13:03,completed,12,33,2026-04-27 09:36,APT-001790,WKR-055,
TSK-0006268,putaway,D,2026-04-27 08:40,critical,2026-04-27 10:40,completed,13,20,2026-04-27 09:00,APT-001790,WKR-024,
TSK-0006269,QC,A,2026-04-27 08:16,urgent,2026-04-27 12:16,completed,18,19,2026-04-27 08:35,APT-001790,WKR-005,
TSK-0006270,replenishment,D,2026-04-27 10:29,standard,2026-04-27 18:29,pending,17,40,,APT-001791,WKR-002,
TSK-0006271,unload,A,2026-04-27 09:55,urgent,2026-04-27 13:55,pending,30,164,,APT-001791,WKR-040,
TSK-0006272,unload,A,2026-04-27 10:31,standard,2026-04-27 18:31,pending,25,105,,APT-001791,WKR-047,
TSK-0006273,unload,A,2026-04-27 10:02,standard,2026-04-27 18:02,pending,17,177,,APT-001791,WKR-008,
TSK-0006274,unload,A,2026-04-27 11:09,standard,2026-04-27 19:09,completed,10,11,2026-04-27 11:20,APT-001792,WKR-007,
TSK-0006275,QC,D,2026-04-27 10:59,urgent,2026-04-27 14:59,completed,12,21,2026-04-27 11:20,APT-001792,WKR-048,
TSK-0006276,replenishment,A,2026-04-27 11:01,economy,2026-04-28 11:01,pending,18,44,,APT-001792,WKR-046,
TSK-0006277,QC,D,2026-04-27 20:44,economy,2026-04-28 20:44,completed,13,33,2026-04-27 21:17,APT-001793,WKR-021,
TSK-0006278,putaway,A,2026-04-27 21:14,economy,2026-04-28 21:14,completed,14,30,2026-04-27 21:44,APT-001793,WKR-052,
TSK-0006279,putaway,A,2026-04-27 19:53,urgent,2026-04-27 23:53,pending,12,104,,APT-001793,WKR-042,
TSK-0006280,replenishment,B,2026-04-27 21:29,critical,2026-04-27 23:29,exception,19,213,,APT-001793,WKR-024,
TSK-0006281,putaway,A,2026-04-27 19:50,standard,2026-04-28 03:50,pending,11,56,,APT-001793,WKR-042,
TSK-0006282,pick,B,2026-04-27 09:55,standard,2026-04-27 17:55,pending,13,55,,APT-001794,WKR-028,
TSK-0006283,putaway,A,2026-04-27 10:10,critical,2026-04-27 12:10,completed,9,33,2026-04-27 10:43,APT-001794,WKR-026,
TSK-0006284,putaway,A,2026-04-27 10:55,economy,2026-04-28 10:55,pending,8,167,,APT-001794,WKR-002,
TSK-0006285,replenishment,A,2026-04-27 11:32,critical,2026-04-27 13:32,completed,13,16,2026-04-27 11:48,APT-001794,WKR-043,
TSK-0006286,pick,C,2026-04-28 10:26,standard,2026-04-28 18:26,completed,6,7,2026-04-28 10:33,APT-001795,WKR-014,
TSK-0006287,pick,A,2026-04-28 08:58,urgent,2026-04-28 12:58,completed,10,22,2026-04-28 09:20,APT-001795,WKR-013,
TSK-0006288,unload,A,2026-04-28 09:54,economy,2026-04-29 09:54,completed,31,54,2026-04-28 10:48,APT-001795,WKR-025,
TSK-0006289,pick,C,2026-04-28 08:47,standard,2026-04-28 16:47,completed,10,14,2026-04-28 09:01,APT-001795,WKR-017,
TSK-0006290,putaway,A,2026-04-28 08:48,standard,2026-04-28 16:48,completed,4,7,2026-04-28 08:55,APT-001795,WKR-021,
TSK-0006291,replenishment,A,2026-04-28 22:23,economy,2026-04-29 22:23,pending,19,91,,APT-001796,WKR-014,
TSK-0006292,unload,B,2026-04-28 20:47,standard,2026-04-29 04:47,pending,16,115,,APT-001796,WKR-015,
TSK-0006293,pick,C,2026-04-28 21:51,standard,2026-04-29 05:51,completed,9,29,2026-04-28 22:20,APT-001796,WKR-048,
TSK-0006294,replenishment,A,2026-04-28 09:22,standard,2026-04-28 17:22,completed,19,43,2026-04-28 10:05,APT-001797,WKR-051,
TSK-0006295,unload,B,2026-04-28 10:49,standard,2026-04-28 18:49,completed,15,38,2026-04-28 11:27,APT-001797,WKR-023,
TSK-0006296,pick,D,2026-04-28 16:45,economy,2026-04-29 16:45,completed,7,18,2026-04-28 17:03,APT-001798,WKR-053,
TSK-0006297,QC,D,2026-04-28 16:40,economy,2026-04-29 16:40,completed,15,23,2026-04-28 17:03,APT-001798,WKR-044,
TSK-0006298,putaway,B,2026-04-28 17:15,standard,2026-04-29 01:15,pending,9,36,,APT-001798,WKR-022,
TSK-0006299,pick,B,2026-04-28 17:21,standard,2026-04-29 01:21,completed,8,23,2026-04-28 17:44,APT-001798,WKR-012,
TSK-0006300,replenishment,C,2026-04-28 17:05,standard,2026-04-29 01:05,exception,23,167,,APT-001798,WKR-002,
TSK-0006301,unload,B,2026-04-28 14:58,standard,2026-04-28 22:58,pending,20,62,,APT-001799,WKR-034,
TSK-0006302,putaway,B,2026-04-28 14:36,standard,2026-04-28 22:36,pending,10,145,,APT-001799,WKR-037,
TSK-0006303,putaway,B,2026-04-28 16:06,standard,2026-04-29 00:06,completed,8,8,2026-04-28 16:14,APT-001799,WKR-055,
TSK-0006304,cycle-count,B,2026-04-28 15:53,standard,2026-04-28 23:53,completed,12,17,2026-04-28 16:10,APT-001799,WKR-051,
TSK-0006305,unload,D,2026-04-28 08:42,standard,2026-04-28 16:42,pending,26,16,,APT-001800,WKR-026,
TSK-0006306,unload,D,2026-04-28 09:14,standard,2026-04-28 17:14,completed,32,38,2026-04-28 09:52,APT-001800,WKR-032,
TSK-0006307,putaway,A,2026-04-28 17:35,urgent,2026-04-28 21:35,pending,15,149,,APT-001801,WKR-046,
TSK-0006308,unload,A,2026-04-28 17:23,economy,2026-04-29 17:23,completed,20,35,2026-04-28 17:58,APT-001801,WKR-039,
TSK-0006309,QC,C,2026-04-28 18:33,critical,2026-04-28 20:33,pending,19,41,,APT-001801,WKR-013,
TSK-0006310,putaway,C,2026-04-28 15:09,urgent,2026-04-28 19:09,completed,9,13,2026-04-28 15:22,APT-001802,WKR-021,
TSK-0006311,pick,D,2026-04-28 15:40,standard,2026-04-28 23:40,pending,7,42,,APT-001802,WKR-046,
TSK-0006312,pick,C,2026-04-28 16:34,urgent,2026-04-28 20:34,pending,9,70,,APT-001802,WKR-003,
TSK-0006313,pick,A,2026-04-28 08:10,economy,2026-04-29 08:10,pending,6,34,,APT-001803,WKR-013,
TSK-0006314,unload,B,2026-04-28 07:45,critical,2026-04-28 09:45,pending,29,157,,APT-001803,WKR-060,
TSK-0006315,unload,B,2026-04-28 08:24,economy,2026-04-29 08:24,exception,20,220,,APT-001803,WKR-022,
TSK-0006316,pick,B,2026-04-28 06:53,economy,2026-04-29 06:53,completed,8,20,2026-04-28 07:13,APT-001803,WKR-053,
TSK-0006317,unload,C,2026-04-28 15:05,economy,2026-04-29 15:05,exception,26,144,,APT-001804,WKR-048,
TSK-0006318,unload,C,2026-04-28 15:31,standard,2026-04-28 23:31,completed,23,24,2026-04-28 15:55,APT-001804,WKR-022,
TSK-0006319,putaway,C,2026-04-28 15:16,urgent,2026-04-28 19:16,exception,14,287,,APT-001804,WKR-037,
TSK-0006320,putaway,C,2026-04-28 14:03,economy,2026-04-29 14:03,completed,7,26,2026-04-28 14:29,APT-001804,WKR-038,
TSK-0006321,unload,B,2026-04-28 19:00,economy,2026-04-29 19:00,completed,24,32,2026-04-28 19:32,APT-001805,WKR-022,
TSK-0006322,pick,A,2026-04-28 19:45,urgent,2026-04-28 23:45,pending,10,150,,APT-001805,WKR-001,
TSK-0006323,replenishment,B,2026-04-28 19:34,economy,2026-04-29 19:34,completed,21,34,2026-04-28 20:08,APT-001805,WKR-002,
TSK-0006324,pick,A,2026-04-28 07:37,economy,2026-04-29 07:37,pending,11,48,,APT-001806,WKR-012,
TSK-0006325,pick,B,2026-04-28 08:58,economy,2026-04-29 08:58,completed,10,32,2026-04-28 09:30,APT-001806,WKR-036,
TSK-0006326,putaway,D,2026-04-28 09:24,standard,2026-04-28 17:24,pending,18,33,,APT-001806,WKR-009,
TSK-0006327,putaway,B,2026-04-28 10:26,economy,2026-04-29 10:26,completed,9,20,2026-04-28 10:46,APT-001807,WKR-023,
TSK-0006328,QC,B,2026-04-28 10:20,urgent,2026-04-28 14:20,pending,18,83,,APT-001807,WKR-007,
TSK-0006329,pick,D,2026-04-28 09:40,urgent,2026-04-28 13:40,pending,3,87,,APT-001807,WKR-011,
TSK-0006330,unload,B,2026-04-28 10:35,standard,2026-04-28 18:35,pending,5,162,,APT-001807,WKR-053,
TSK-0006331,unload,B,2026-04-28 17:26,standard,2026-04-29 01:26,pending,33,68,,APT-001808,WKR-042,
TSK-0006332,QC,D,2026-04-28 18:01,critical,2026-04-28 20:01,pending,15,13,,APT-001808,WKR-023,
TSK-0006333,pick,A,2026-04-28 18:20,urgent,2026-04-28 22:20,completed,8,32,2026-04-28 18:52,APT-001809,WKR-047,
TSK-0006334,putaway,C,2026-04-28 19:08,critical,2026-04-28 21:08,completed,16,19,2026-04-28 19:27,APT-001809,WKR-018,
TSK-0006335,QC,C,2026-04-28 19:38,standard,2026-04-29 03:38,pending,19,153,,APT-001810,WKR-053,
TSK-0006336,putaway,B,2026-04-28 20:26,standard,2026-04-29 04:26,completed,10,24,2026-04-28 20:50,APT-001810,WKR-018,
TSK-0006337,pick,C,2026-04-28 19:35,standard,2026-04-29 03:35,exception,9,374,,APT-001810,WKR-046,
TSK-0006338,pick,B,2026-04-28 20:57,standard,2026-04-29 04:57,completed,6,10,2026-04-28 21:07,APT-001810,WKR-005,
TSK-0006339,QC,D,2026-04-28 19:50,standard,2026-04-29 03:50,pending,9,90,,APT-001810,WKR-019,
TSK-0006340,unload,D,2026-04-28 15:35,urgent,2026-04-28 19:35,completed,4,15,2026-04-28 15:50,APT-001811,WKR-058,
TSK-0006341,cycle-count,A,2026-04-28 16:04,standard,2026-04-29 00:04,completed,16,27,2026-04-28 16:31,APT-001811,WKR-059,
TSK-0006342,QC,A,2026-04-28 15:54,urgent,2026-04-28 19:54,pending,20,111,,APT-001811,WKR-021,
TSK-0006343,pick,D,2026-04-28 14:33,standard,2026-04-28 22:33,completed,9,31,2026-04-28 15:04,APT-001811,WKR-005,
TSK-0006344,unload,D,2026-04-28 14:30,critical,2026-04-28 16:30,completed,41,46,2026-04-28 15:16,APT-001811,WKR-037,
TSK-0006345,replenishment,A,2026-04-28 09:45,standard,2026-04-28 17:45,completed,12,12,2026-04-28 09:57,APT-001812,WKR-049,
TSK-0006346,unload,B,2026-04-28 07:53,economy,2026-04-29 07:53,completed,20,42,2026-04-28 08:35,APT-001812,WKR-005,
TSK-0006347,cycle-count,A,2026-04-28 08:19,economy,2026-04-29 08:19,pending,23,173,,APT-001812,WKR-005,
TSK-0006348,QC,B,2026-04-28 09:10,standard,2026-04-28 17:10,completed,20,36,2026-04-28 09:46,APT-001812,WKR-001,
TSK-0006349,replenishment,D,2026-04-28 19:47,urgent,2026-04-28 23:47,pending,15,178,,APT-001813,WKR-002,
TSK-0006350,putaway,B,2026-04-28 20:26,urgent,2026-04-29 00:26,pending,3,137,,APT-001813,WKR-002,
TSK-0006351,putaway,B,2026-04-28 19:02,critical,2026-04-28 21:02,pending,14,15,,APT-001813,WKR-020,
TSK-0006352,replenishment,A,2026-04-28 19:54,urgent,2026-04-28 23:54,pending,9,70,,APT-001813,WKR-046,
TSK-0006353,putaway,B,2026-04-28 10:05,standard,2026-04-28 18:05,completed,6,22,2026-04-28 10:27,APT-001814,WKR-057,
TSK-0006354,unload,B,2026-04-28 11:16,standard,2026-04-28 19:16,completed,25,49,2026-04-28 12:05,APT-001814,WKR-050,
TSK-0006355,putaway,A,2026-04-28 18:52,economy,2026-04-29 18:52,completed,15,34,2026-04-28 19:26,APT-001815,WKR-028,
TSK-0006356,replenishment,D,2026-04-28 18:36,standard,2026-04-29 02:36,completed,15,28,2026-04-28 19:04,APT-001815,WKR-032,
TSK-0006357,QC,A,2026-04-28 10:28,standard,2026-04-28 18:28,pending,15,120,,APT-001816,WKR-006,
TSK-0006358,unload,C,2026-04-28 10:20,critical,2026-04-28 12:20,exception,28,178,,APT-001816,WKR-033,
TSK-0006359,putaway,C,2026-04-28 10:57,urgent,2026-04-28 14:57,completed,17,29,2026-04-28 11:26,APT-001816,WKR-016,
TSK-0006360,pick,A,2026-04-28 11:05,economy,2026-04-29 11:05,completed,7,29,2026-04-28 11:34,APT-001816,WKR-021,
TSK-0006361,unload,D,2026-04-28 16:28,standard,2026-04-29 00:28,completed,20,39,2026-04-28 17:07,APT-001817,WKR-035,
TSK-0006362,QC,B,2026-04-28 15:47,economy,2026-04-29 15:47,completed,19,40,2026-04-28 16:27,APT-001817,WKR-045,
TSK-0006363,pick,A,2026-04-28 15:35,economy,2026-04-29 15:35,pending,8,142,,APT-001817,WKR-013,
TSK-0006364,QC,C,2026-04-28 16:12,standard,2026-04-29 00:12,completed,16,31,2026-04-28 16:43,APT-001817,WKR-060,
TSK-0006365,pick,C,2026-04-28 16:37,urgent,2026-04-28 20:37,pending,7,11,,APT-001817,WKR-015,
TSK-0006366,cycle-count,C,2026-04-29 12:52,standard,2026-04-29 20:52,completed,21,21,2026-04-29 13:13,APT-001818,WKR-012,
TSK-0006367,unload,A,2026-04-29 13:28,urgent,2026-04-29 17:28,completed,23,30,2026-04-29 13:58,APT-001818,WKR-030,
TSK-0006368,putaway,A,2026-04-29 11:59,critical,2026-04-29 13:59,completed,13,29,2026-04-29 12:28,APT-001818,WKR-047,
TSK-0006369,replenishment,D,2026-04-29 13:45,standard,2026-04-29 21:45,completed,12,14,2026-04-29 13:59,APT-001818,WKR-034,
TSK-0006370,putaway,B,2026-04-29 12:52,standard,2026-04-29 20:52,pending,5,19,,APT-001819,WKR-033,
TSK-0006371,QC,B,2026-04-29 12:18,standard,2026-04-29 20:18,completed,8,23,2026-04-29 12:41,APT-001819,WKR-055,
TSK-0006372,pick,B,2026-04-29 12:23,urgent,2026-04-29 16:23,completed,12,31,2026-04-29 12:54,APT-001819,WKR-056,
TSK-0006373,unload,B,2026-04-29 11:21,urgent,2026-04-29 15:21,pending,20,27,,APT-001819,WKR-055,
TSK-0006374,pick,D,2026-04-29 12:09,economy,2026-04-30 12:09,completed,7,17,2026-04-29 12:26,APT-001819,WKR-005,
TSK-0006375,unload,B,2026-04-29 18:23,standard,2026-04-30 02:23,completed,38,54,2026-04-29 19:17,APT-001820,WKR-009,
TSK-0006376,unload,B,2026-04-29 18:17,urgent,2026-04-29 22:17,completed,14,31,2026-04-29 18:48,APT-001820,WKR-039,
TSK-0006377,replenishment,A,2026-04-29 17:38,economy,2026-04-30 17:38,pending,12,151,,APT-001821,WKR-016,
TSK-0006378,unload,A,2026-04-29 17:26,economy,2026-04-30 17:26,pending,16,125,,APT-001821,WKR-007,
TSK-0006379,putaway,B,2026-04-29 16:13,urgent,2026-04-29 20:13,pending,9,104,,APT-001822,WKR-025,
TSK-0006380,unload,B,2026-04-29 16:56,standard,2026-04-30 00:56,pending,33,121,,APT-001822,WKR-005,
TSK-0006381,putaway,B,2026-04-29 17:40,standard,2026-04-30 01:40,pending,12,39,,APT-001822,WKR-051,
TSK-0006382,unload,B,2026-04-29 17:59,standard,2026-04-30 01:59,completed,7,26,2026-04-29 18:25,APT-001822,WKR-007,
TSK-0006383,QC,D,2026-04-29 14:53,critical,2026-04-29 16:53,pending,8,27,,APT-001823,WKR-006,
TSK-0006384,pick,D,2026-04-29 15:01,standard,2026-04-29 23:01,pending,10,40,,APT-001823,WKR-023,
TSK-0006385,cycle-count,B,2026-04-29 14:58,economy,2026-04-30 14:58,completed,28,29,2026-04-29 15:27,APT-001823,WKR-026,
TSK-0006386,cycle-count,B,2026-04-29 13:42,standard,2026-04-29 21:42,completed,22,24,2026-04-29 14:06,APT-001823,WKR-009,
TSK-0006387,pick,D,2026-04-29 14:31,standard,2026-04-29 22:31,completed,4,10,2026-04-29 14:41,APT-001823,WKR-019,
TSK-0006388,pick,A,2026-04-29 11:01,standard,2026-04-29 19:01,pending,13,166,,APT-001824,WKR-048,
TSK-0006389,QC,B,2026-04-29 11:36,standard,2026-04-29 19:36,pending,11,163,,APT-001824,WKR-030,
TSK-0006390,putaway,C,2026-04-29 11:57,urgent,2026-04-29 15:57,completed,6,11,2026-04-29 12:08,APT-001824,WKR-005,
TSK-0006391,pick,B,2026-04-29 12:31,economy,2026-04-30 12:31,completed,8,13,2026-04-29 12:44,APT-001825,WKR-021,
TSK-0006392,putaway,A,2026-04-29 12:45,standard,2026-04-29 20:45,completed,13,34,2026-04-29 13:19,APT-001825,WKR-034,
TSK-0006393,putaway,A,2026-04-29 11:34,economy,2026-04-30 11:34,completed,10,19,2026-04-29 11:53,APT-001825,WKR-034,
TSK-0006394,pick,D,2026-04-29 08:29,standard,2026-04-29 16:29,completed,8,30,2026-04-29 08:59,APT-001826,WKR-059,
TSK-0006395,unload,A,2026-04-29 07:09,economy,2026-04-30 07:09,completed,16,21,2026-04-29 07:30,APT-001826,WKR-029,
TSK-0006396,replenishment,D,2026-04-29 07:22,urgent,2026-04-29 11:22,completed,17,19,2026-04-29 07:41,APT-001826,WKR-032,
TSK-0006397,QC,D,2026-04-29 07:43,urgent,2026-04-29 11:43,pending,18,140,,APT-001826,WKR-038,
TSK-0006398,putaway,C,2026-04-29 18:58,economy,2026-04-30 18:58,exception,10,73,,APT-001827,WKR-032,
TSK-0006399,unload,C,2026-04-29 17:36,standard,2026-04-30 01:36,pending,35,68,,APT-001827,WKR-035,
TSK-0006400,pick,D,2026-04-29 13:27,urgent,2026-04-29 17:27,completed,12,18,2026-04-29 13:45,APT-001828,WKR-036,
TSK-0006401,pick,D,2026-04-29 15:15,standard,2026-04-29 23:15,exception,10,110,,APT-001828,WKR-036,
TSK-0006402,putaway,A,2026-04-29 13:44,standard,2026-04-29 21:44,completed,16,25,2026-04-29 14:09,APT-001828,WKR-004,
TSK-0006403,putaway,A,2026-04-29 14:30,urgent,2026-04-29 18:30,completed,9,20,2026-04-29 14:50,APT-001828,WKR-016,
TSK-0006404,pick,B,2026-04-29 13:32,standard,2026-04-29 21:32,pending,10,57,,APT-001829,WKR-018,
TSK-0006405,unload,B,2026-04-29 14:29,critical,2026-04-29 16:29,pending,25,146,,APT-001829,WKR-015,
TSK-0006406,replenishment,D,2026-04-29 14:42,critical,2026-04-29 16:42,pending,13,157,,APT-001829,WKR-021,
TSK-0006407,replenishment,B,2026-04-29 11:14,economy,2026-04-30 11:14,completed,15,38,2026-04-29 11:52,APT-001830,WKR-024,
TSK-0006408,putaway,D,2026-04-29 11:57,urgent,2026-04-29 15:57,completed,5,14,2026-04-29 12:11,APT-001830,WKR-029,
TSK-0006409,unload,D,2026-04-29 10:29,standard,2026-04-29 18:29,completed,28,35,2026-04-29 11:04,APT-001830,WKR-048,
TSK-0006410,pick,D,2026-04-29 11:12,standard,2026-04-29 19:12,completed,4,27,2026-04-29 11:39,APT-001830,WKR-034,
TSK-0006411,pick,B,2026-04-29 10:15,economy,2026-04-30 10:15,completed,12,14,2026-04-29 10:29,APT-001830,WKR-030,
TSK-0006412,replenishment,B,2026-04-29 13:42,standard,2026-04-29 21:42,completed,12,29,2026-04-29 14:11,APT-001831,WKR-015,
TSK-0006413,unload,B,2026-04-29 15:06,critical,2026-04-29 17:06,completed,28,51,2026-04-29 15:57,APT-001831,WKR-024,
TSK-0006414,putaway,B,2026-04-29 14:54,standard,2026-04-29 22:54,pending,15,134,,APT-001831,WKR-041,
TSK-0006415,cycle-count,D,2026-04-29 14:57,standard,2026-04-29 22:57,completed,24,43,2026-04-29 15:40,APT-001831,WKR-008,
TSK-0006416,pick,D,2026-04-29 15:43,economy,2026-04-30 15:43,pending,8,143,,APT-001832,WKR-051,
TSK-0006417,putaway,B,2026-04-29 15:50,standard,2026-04-29 23:50,completed,13,26,2026-04-29 16:16,APT-001832,WKR-046,
TSK-0006418,QC,B,2026-04-29 19:13,standard,2026-04-30 03:13,pending,13,64,,APT-001833,WKR-058,
TSK-0006419,pick,A,2026-04-29 18:19,urgent,2026-04-29 22:19,completed,10,19,2026-04-29 18:38,APT-001833,WKR-037,
TSK-0006420,replenishment,B,2026-04-29 18:02,economy,2026-04-30 18:02,completed,24,26,2026-04-29 18:28,APT-001833,WKR-013,
TSK-0006421,replenishment,C,2026-04-29 18:02,economy,2026-04-30 18:02,pending,24,129,,APT-001833,WKR-034,
TSK-0006422,QC,C,2026-04-29 18:48,critical,2026-04-29 20:48,completed,21,29,2026-04-29 19:17,APT-001833,WKR-021,
TSK-0006423,pick,D,2026-04-29 13:20,urgent,2026-04-29 17:20,pending,12,78,,APT-001834,WKR-023,
TSK-0006424,putaway,A,2026-04-29 13:15,urgent,2026-04-29 17:15,completed,14,30,2026-04-29 13:45,APT-001834,WKR-053,
TSK-0006425,putaway,A,2026-04-29 22:28,standard,2026-04-30 06:28,pending,11,85,,APT-001835,WKR-036,
TSK-0006426,putaway,A,2026-04-29 20:57,urgent,2026-04-30 00:57,pending,16,14,,APT-001835,WKR-010,
TSK-0006427,QC,B,2026-04-29 21:15,standard,2026-04-30 05:15,pending,16,46,,APT-001835,WKR-051,
TSK-0006428,pick,B,2026-04-29 21:05,standard,2026-04-30 05:05,completed,4,15,2026-04-29 21:20,APT-001835,WKR-048,
TSK-0006429,unload,A,2026-04-29 22:14,urgent,2026-04-30 02:14,completed,25,44,2026-04-29 22:58,APT-001835,WKR-035,
TSK-0006430,pick,D,2026-04-29 15:16,critical,2026-04-29 17:16,pending,9,45,,APT-001836,WKR-007,
TSK-0006431,unload,A,2026-04-29 13:44,standard,2026-04-29 21:44,pending,21,138,,APT-001836,WKR-051,
TSK-0006432,unload,A,2026-04-29 13:32,standard,2026-04-29 21:32,pending,27,159,,APT-001837,WKR-003,
TSK-0006433,putaway,A,2026-04-29 13:29,critical,2026-04-29 15:29,completed,13,26,2026-04-29 13:55,APT-001837,WKR-025,
TSK-0006434,QC,A,2026-04-29 12:28,standard,2026-04-29 20:28,completed,18,43,2026-04-29 13:11,APT-001837,WKR-049,
TSK-0006435,QC,A,2026-04-29 12:35,standard,2026-04-29 20:35,completed,12,26,2026-04-29 13:01,APT-001837,WKR-046,
TSK-0006436,pick,B,2026-04-29 12:41,urgent,2026-04-29 16:41,completed,11,33,2026-04-29 13:14,APT-001838,WKR-022,
TSK-0006437,putaway,A,2026-04-29 12:42,urgent,2026-04-29 16:42,pending,14,117,,APT-001838,WKR-045,
TSK-0006438,QC,C,2026-04-30 15:36,urgent,2026-04-30 19:36,pending,18,144,,APT-001839,WKR-044,
TSK-0006439,QC,A,2026-04-30 15:07,economy,2026-05-01 15:07,pending,21,131,,APT-001839,WKR-025,
TSK-0006440,replenishment,A,2026-04-30 19:14,standard,2026-05-01 03:14,pending,13,100,,APT-001840,WKR-045,
TSK-0006441,unload,D,2026-04-30 18:37,standard,2026-05-01 02:37,completed,29,53,2026-04-30 19:30,APT-001840,WKR-042,
TSK-0006442,putaway,D,2026-04-30 17:45,urgent,2026-04-30 21:45,completed,16,41,2026-04-30 18:26,APT-001840,WKR-026,
TSK-0006443,pick,D,2026-04-30 17:46,economy,2026-05-01 17:46,pending,14,146,,APT-001840,WKR-042,
TSK-0006444,pick,B,2026-04-30 13:12,urgent,2026-04-30 17:12,pending,9,98,,APT-001841,WKR-030,
TSK-0006445,QC,D,2026-04-30 13:02,urgent,2026-04-30 17:02,pending,14,103,,APT-001841,WKR-054,
TSK-0006446,putaway,D,2026-04-30 12:17,urgent,2026-04-30 16:17,completed,14,26,2026-04-30 12:43,APT-001841,WKR-030,
TSK-0006447,pick,B,2026-04-30 13:28,urgent,2026-04-30 17:28,completed,7,14,2026-04-30 13:42,APT-001841,WKR-049,
TSK-0006448,pick,B,2026-04-30 12:29,critical,2026-04-30 14:29,completed,7,24,2026-04-30 12:53,APT-001842,WKR-009,
TSK-0006449,putaway,B,2026-04-30 12:15,critical,2026-04-30 14:15,completed,9,14,2026-04-30 12:29,APT-001842,WKR-025,
TSK-0006450,QC,B,2026-04-30 13:06,economy,2026-05-01 13:06,completed,13,33,2026-04-30 13:39,APT-001842,WKR-034,
TSK-0006451,pick,D,2026-04-30 13:23,critical,2026-04-30 15:23,completed,6,24,2026-04-30 13:47,APT-001842,WKR-013,
TSK-0006452,pick,B,2026-04-30 12:40,standard,2026-04-30 20:40,completed,12,34,2026-04-30 13:14,APT-001842,WKR-039,
TSK-0006453,cycle-count,D,2026-04-30 13:58,economy,2026-05-01 13:58,completed,23,37,2026-04-30 14:35,APT-001843,WKR-040,
TSK-0006454,putaway,C,2026-04-30 14:27,standard,2026-04-30 22:27,pending,14,159,,APT-001843,WKR-025,
TSK-0006455,putaway,C,2026-04-30 14:48,urgent,2026-04-30 18:48,completed,15,29,2026-04-30 15:17,APT-001843,WKR-057,
